url,title,price_raw,price_mnt,location,district,khoroo,date_posted,area_m2,rooms,floor,total_floors,year_built,balcony,garage,window_type,window_count,door_type,floor_material,payment_terms,elevator,construction_status
https://www.unegui.mn/adv/10182273_sky-town-1-khotkhon-53-39mkv-2-oroo-oron-suuts-khudaldana/,Sky town-1 хотхон 53.39мкв 2 өрөө орон сууц,175 сая ₮,175000000.0,"Баянзүрх, Баянзүрх, Хороо 6",Баянзүрх,Хороо 6,Нийтэлсэн: Өчигдөр 18:40,53.39,2,3,12,2012,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10391737_encanto-3-eelzh-3-oroo/,Encanto 3 ээлж 3 өрөө 115м2,908 сая ₮ Үнэ тохирно,908000000.0,"Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Баянзүрх,Үндэсний цэцэрлэгт хүрээлэн,Нийтэлсэн: Өчигдөр 18:40,115.0,3,16,17,2023,1 тагттай,Байгаа,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10391733_zaisan-morton-residens-shine-ail-amdraagui-81mkv-3-oroo-oron-suuts-khudaldana/,Зайсан морьтон ресидэнс шинэ айл амьдраагүй 81мкв 3 өрөө орон сууц,486 сая ₮ Үнэ тохирно,486000000.0,"Хан-Уул, Хан-Уул, Хороо 11",Хан-Уул,Хороо 11,Нийтэлсэн: Өчигдөр 18:37,81.0,3,10,12,2026,1 тагттай,Байгаа,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10316989_gov-sauny-urd-3n-oroo-zarna/,Говь сауны урд 3 өрөө 64.2 мкв,231.12 сая ₮,231120000.0,"Баянгол, Баянгол, Хороо 7",Баянгол,Хороо 7,Нийтэлсэн: Өчигдөр 18:37,64.2,3,3,6,2014,1 тагттай,Байхгүй,Вакум,3,Мод,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шатгүй,Ашиглалтад орсон
https://www.unegui.mn/adv/9938143_bzd-26-r-khoroo-enkanto-2-khotkhond-4-oroo/,Бзд 26-р хороо энканто 2 хотхонд 4 өрөө 122м2 байр,711 сая ₮,711000000.0,"Баянзүрх, Баянзүрх, Хороо 26",Баянзүрх,Хороо 26,Нийтэлсэн: Өчигдөр 18:37,122.0,4,1,16,2019,1 тагттай,Байхгүй,Вакум,3,Төмөр,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10318287_narny-khoroolold-2-oroo-bair-zarna/,Нарны хороололд 2 өрөө 50мкв,335 сая ₮,335000000.0,"Баянгол, Нарны хороолол",Баянгол,Нарны хороолол,Нийтэлсэн: Өчигдөр 18:35,50.0,2,22,23,2018,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10391722_anduud-25r-emiin-san-tomor-zamyn-deed-surguuliin-khazhuud-kristal-odyn-2-oroo/,"Андууд, 25-р эмийн сан, төмөр замын дээд сургуулийн хажууд кристал одын 2 өрөө 43.0мкв",260 сая ₮,260000000.0,"Баянгол, Төмөр зам",Баянгол,Төмөр зам,Нийтэлсэн: Өчигдөр 18:35,43.0,2,13,13,2024,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10189854_gumuda-garden-2-oroo-bair/,"Gumuda garden 2 өрөө байр 55,7м2",195 сая ₮ 210 сая ₮,195000000.0,"Хан-Уул, Хан-Уул, Хороо 23",Хан-Уул,Хороо 23,Нийтэлсэн: Өчигдөр 18:35,55.7,2,4,16,2025,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10391726_misheel-residence-khotkhond-166-mkv-4-oroo-bair-khudaldana/,Мишээл residence хотхонд 166 мкв 4 өрөө байр,720 сая ₮,720000000.0,"Хан-Уул, Мишээл",Хан-Уул,Мишээл,Нийтэлсэн: Өчигдөр 18:34,166.0,4,13,16,2025,2 тагттай,Байгаа,Вакум,5,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10353183_ss-garden-khotkhond-5-oroo-oron-suuts/,Ss garden хотхонд 5 өрөө орон сууц 209.72 мкв,3.46 Тэрбум ₮,3460000000.0,"Хан-Уул, Хан-Уул, Хороо 18",Хан-Уул,Хороо 18,Нийтэлсэн: Өчигдөр 18:34,209.0,5,3,7,2024,2 тагттай,Байгаа,Вакум,8,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10363421_bzd-16-r-khoroolol-new-town-khotkhond-48-18-mkv-2-oroo-bair-khudaldana/,Бзд 16-р хороолол new town хотхонд 48.18 мкв 2 өрөө байр,148 сая ₮,148000000.0,"Баянзүрх, 16-р хороолол",Баянзүрх,16-р хороолол,Нийтэлсэн: Өчигдөр 18:33,48.18,2,14,14,2017,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10325252_golden-buddha-khotkhond-5-oroo-oron-suuts/,Golden buddha хотхонд 5 өрөө орон сууц 289м2,1.5 Тэрбум ₮,1500000000.0,"Хан-Уул, Зайсан",Хан-Уул,Зайсан,Нийтэлсэн: Өчигдөр 18:33,289.0,5,11,16,2018,2 тагттай,Байгаа,Вакум,6,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10211429_home-plaza-narkhan-khotkhond-5-oroo-oron-suuts/,Home plaza нархан хотхонд 5 өрөө 150мкв орон сууц,615 сая ₮ 675 сая ₮,615000000.0,"Хан-Уул, Хан-Уул, Хороо 15",Хан-Уул,Хороо 15,Нийтэлсэн: Өчигдөр 18:32,150.0,5,8,16,2009,2 тагттай,Байгаа,Вакум,8,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10050826_oros-3-yn-khazhuud-nomun-khotkhond-2-oroo/,Орос 3-ын хажууд номун хотхонд 2 өрөө байр 77м2,431.2 сая ₮,431200000.0,"Сүхбаатар, 5-р хороолол",Сүхбаатар,5-р хороолол,Нийтэлсэн: Өчигдөр 18:30,77.0,2,13,13,2016,1 тагттай,Байхгүй,Вакум,3,Төмөр,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10360655_khud-buti-taun-khotkhond-108-59-mkv-3-oroo-oron-suuts/,Худ бүти таун хотхонд 108.59 мкв 3 өрөө орон сууц,651.54 сая ₮,651540000.0,"Хан-Уул, Хан-Уул, Хороо 15",Хан-Уул,Хороо 15,Нийтэлсэн: Өчигдөр 18:30,108.59,3,2,16,2021,1 тагттай,Байхгүй,Вакум,4,Төмөр,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10202700_tumen-amgalan-khotkhon-79mkv-3-oroo-oron-suuts/,Түмэн амгалан хотхонд 79мкв 3 өрөө орон сууц,276.5 сая ₮,276500000.0,"Баянзүрх, Баянзүрх, Хороо 12",Баянзүрх,Хороо 12,Нийтэлсэн: Өчигдөр 18:29,79.0,3,3,16,2026,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10391711_saruul-orgoo-khotkhon/,Саруул өргөө хотхон 24.5мкв 1 өрөө байр,125 сая ₮ Үнэ тохирно,125000000.0,"Хан-Уул, Хан-Уул, Хороо 20",Хан-Уул,Хороо 20,Нийтэлсэн: Өчигдөр 18:29,24.5,1,2,10,2014,Тагтгүй,Байхгүй,Вакум,2,Төмөр,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10357200_elizabeth-ivy-56mkv-3-oroo-oron-suuts/,Elizabeth ivy 56мкв 3 өрөө орон сууц,383 сая ₮,383000000.0,"Баянзүрх, Баянзүрх, Хороо 26",Баянзүрх,Хороо 26,Нийтэлсэн: Өчигдөр 18:28,56.0,3,7,13,2026,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10325310_encanto-town-khotkhond-4-oroo-oron-suuts/,Encanto town хотхонд 4 өрөө 137м2 орон сууц,904.2 сая ₮,904200000.0,"Баянзүрх, Баянзүрх, Хороо 26",Баянзүрх,Хороо 26,Нийтэлсэн: Өчигдөр 18:27,137.0,4,11,13,2015,1 тагттай,Байгаа,Вакум,5,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10391692_nisekh-evro-taund-3-oroo/,Нисэх евро таунд 3 өрөө 88.61мкв,292.41 сая ₮ Үнэ тохирно,292410000.0,"Хан-Уул, Нисэх",Хан-Уул,Нисэх,Нийтэлсэн: Өчигдөр 18:26,88.61,3,10,15,2024,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10343217_chingis-imart-zuun-tald-enerel-khotkhond-1oroo-bair-khudaldana/,"Чингис имарт зүүн талд энэрэл хотхонд 1өрөө 35,2мкв",202 сая ₮,202000000.0,"Баянзүрх, Баянзүрх, Хороо 1",Баянзүрх,Хороо 1,Нийтэлсэн: Өчигдөр 18:26,35.2,1,11,12,2014,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
